timestamp	iteration	action	url_or_query	result_count	notes
2026-04-17T23:40:26.936158+00:00	S4	1A-weiwu-p40	https://www.linkedin.com/search/results/people/?network=%5B%22F%22%5D&geoUrn=%5B%22101452733%22%5D&start=40&origin=FACETED_SEARCH	0	new_slugs=0 (pagination loop: same 10 results)
2026-04-17T23:40:26.936158+00:00	S4	1A-weiwu-p50	https://www.linkedin.com/search/results/people/?network=%5B%22F%22%5D&geoUrn=%5B%22101452733%22%5D&start=50&origin=FACETED_SEARCH	0	new_slugs=0 (pagination loop: same 10 results)
2026-04-17T23:40:26.936158+00:00	S4	1A-weiwu-p60	https://www.linkedin.com/search/results/people/?network=%5B%22F%22%5D&geoUrn=%5B%22101452733%22%5D&start=60&origin=FACETED_SEARCH	0	new_slugs=0 (pagination loop: same 10 results)
2026-04-17T23:40:26.936158+00:00	S4	1A-weiwu-p70	https://www.linkedin.com/search/results/people/?network=%5B%22F%22%5D&geoUrn=%5B%22101452733%22%5D&start=70&origin=FACETED_SEARCH	0	new_slugs=0 (pagination loop: same 10 results)
2026-04-17T23:40:26.936158+00:00	S4	1A-weiwu-p80	https://www.linkedin.com/search/results/people/?network=%5B%22F%22%5D&geoUrn=%5B%22101452733%22%5D&start=80&origin=FACETED_SEARCH	0	new_slugs=0 (pagination loop: same 10 results)
2026-04-17T23:40:26.936158+00:00	S4	1A-weiwu-p90	https://www.linkedin.com/search/results/people/?network=%5B%22F%22%5D&geoUrn=%5B%22101452733%22%5D&start=90&origin=FACETED_SEARCH	0	new_slugs=0 (pagination loop: same 10 results)
2026-04-17T23:40:26.936158+00:00	S4	1A-weiwu-p100	https://www.linkedin.com/search/results/people/?network=%5B%22F%22%5D&geoUrn=%5B%22101452733%22%5D&start=100&origin=FACETED_SEARCH	0	new_slugs=0 (pagination loop: same 10 results)
2026-04-17T23:40:26.936158+00:00	S4	1A-weiwu-p0	https://www.linkedin.com/search/results/people/?network=%5B%22F%22%5D&geoUrn=%5B%22105490917%22%5D&start=0&origin=FACETED_SEARCH	10	new_slugs=10 kept=4 (all pages repeat, Weiwu has 10 NZ 1st-degree connections)
2026-04-17T23:40:26.936158+00:00	S4	1A-weiwu-p10	https://www.linkedin.com/search/results/people/?network=%5B%22F%22%5D&geoUrn=%5B%22105490917%22%5D&start=10&origin=FACETED_SEARCH	0	new_slugs=0 (pagination loop: same 10 results confirmed)
2026-04-18T00:00:52Z	S4	v2-tier1-md-logistics	https://www.linkedin.com/search/results/people/?keywords=Managing+Director+logistics&geoUrn=%5B%22101452733%22%5D&start=0&origin=GLOBAL_SEARCH_HEADER	16	kept=16 pages=3
2026-04-18T00:00:52Z	S4	v2-tier1-cfo-manufacturing	https://www.linkedin.com/search/results/people/?keywords=CFO+manufacturing&geoUrn=%5B%22101452733%22%5D&start=0&origin=GLOBAL_SEARCH_HEADER	18	kept=18 pages=3
2026-04-18T00:00:52Z	S4	v2-tier1-md-manufacturing	https://www.linkedin.com/search/results/people/?keywords=Managing+Director+manufacturing&geoUrn=%5B%22101452733%22%5D&start=0&origin=GLOBAL_SEARCH_HEADER	14	kept=14 pages=3
2026-04-18T00:00:52Z	S4	v2-tier1-ceo-freight	https://www.linkedin.com/search/results/people/?keywords=CEO+freight&geoUrn=%5B%22101452733%22%5D&start=0&origin=GLOBAL_SEARCH_HEADER	14	kept=14 pages=3
2026-04-18T00:00:52Z	S4	v2-tier1-ceo-sportsclub	https://www.linkedin.com/search/results/people/?keywords=CEO+%22sports+club%22&geoUrn=%5B%22101452733%22%5D&start=0&origin=GLOBAL_SEARCH_HEADER	8	kept=8 pages=3
2026-04-18T00:00:52Z	S4	v2-tier1-md-logistics-nz	https://www.linkedin.com/search/results/people/?keywords=Managing+Director+logistics&geoUrn=%5B%22105490917%22%5D&start=0&origin=GLOBAL_SEARCH_HEADER	7	kept=7 pages=3
2026-04-18T00:00:52Z	S4	v2-tier1-cfo-manufacturing-nz	https://www.linkedin.com/search/results/people/?keywords=CFO+manufacturing&geoUrn=%5B%22105490917%22%5D&start=0&origin=GLOBAL_SEARCH_HEADER	11	kept=11 pages=3
2026-04-18T00:00:52Z	S4	v2-tier1-md-manufacturing-nz	https://www.linkedin.com/search/results/people/?keywords=Managing+Director+manufacturing&geoUrn=%5B%22105490917%22%5D&start=0&origin=GLOBAL_SEARCH_HEADER	9	kept=9 pages=3
2026-04-18T00:00:52Z	S4	v2-tier1-ceo-freight-nz	https://www.linkedin.com/search/results/people/?keywords=CEO+freight&geoUrn=%5B%22105490917%22%5D&start=0&origin=GLOBAL_SEARCH_HEADER	5	kept=5 pages=3
2026-04-18T12:02:00Z	cross	cross-rivermill-tour-operator-qld	https://www.linkedin.com/search/results/people/?network=%5B%22F%22%5D&geoUrn=%5B%22101252752%22%5D&keywords=tour+operator&origin=FACETED_SEARCH	0	no_results
2026-04-18T12:02:10Z	cross	cross-rivermill-event-producer-gc	https://www.linkedin.com/search/results/people/?network=%5B%22F%22%5D&keywords=event+producer+Gold+Coast&origin=FACETED_SEARCH	0	no_results
2026-04-18T12:02:20Z	cross	cross-rivermill-wedding-planner-gc	https://www.linkedin.com/search/results/people/?network=%5B%22F%22%5D&keywords=wedding+planner+Gold+Coast&origin=FACETED_SEARCH	0	no_results
2026-04-18T12:02:30Z	cross	cross-rivermill-tourism-qld	https://www.linkedin.com/search/results/people/?network=%5B%22F%22%5D&keywords=tourism+Queensland&origin=FACETED_SEARCH	3	hits=3 relevant=0
2026-04-18T12:02:40Z	cross	cross-rivermill-events-qld	https://www.linkedin.com/search/results/people/?network=%5B%22F%22%5D&keywords=event+manager+Queensland&origin=FACETED_SEARCH	30	hits=30 relevant=0 (insurance-heavy)
2026-04-18T12:02:50Z	cross	cross-rivermill-travel-qld	https://www.linkedin.com/search/results/people/?network=%5B%22F%22%5D&keywords=travel+agent+Queensland&origin=FACETED_SEARCH	9	hits=9 relevant=0
2026-04-18T12:03:00Z	cross	cross-rivermill-venue-gc	https://www.linkedin.com/search/results/people/?network=%5B%22F%22%5D&keywords=venue+hire+Gold+Coast&origin=FACETED_SEARCH	0	no_results
2026-04-18T12:03:10Z	cross	cross-rivermill-equestrian	https://www.linkedin.com/search/results/people/?network=%5B%22F%22%5D&keywords=equestrian+horse&origin=FACETED_SEARCH	0	no_results
2026-04-18T12:03:20Z	cross	cross-rivermill-inbound-tour	https://www.linkedin.com/search/results/people/?network=%5B%22F%22%5D&keywords=inbound+tour+Australia&origin=FACETED_SEARCH	3	hits=3 relevant=0
2026-04-18T12:03:30Z	cross	cross-rivermill-teambuilding	https://www.linkedin.com/search/results/people/?network=%5B%22F%22%5D&keywords=team+building+events&origin=FACETED_SEARCH	24	hits=24 relevant=1 (stevenmcmenamin=LUX_VIP_Events)
2026-04-18T12:03:40Z	cross	cross-rivermill-hospitality-gc	https://www.linkedin.com/search/results/people/?network=%5B%22F%22%5D&keywords=hospitality+tourism+Gold+Coast&origin=FACETED_SEARCH	0	no_results
2026-04-18T12:03:50Z	cross	cross-rivermill-wedding-venue	https://www.linkedin.com/search/results/people/?network=%5B%22F%22%5D&keywords=wedding+venue+events&origin=FACETED_SEARCH	24	hits=24 relevant=1 (rachel-e-otto=past_Director_Events)
2026-04-18T12:04:00Z	cross	cross-rivermill-festival-gc	https://www.linkedin.com/search/results/people/?network=%5B%22F%22%5D&keywords=festival+market+Gold+Coast&origin=FACETED_SEARCH	0	no_results
2026-04-18T12:04:10Z	cross	cross-rivermill-coach-qld	https://www.linkedin.com/search/results/people/?network=%5B%22F%22%5D&keywords=bus+coach+tours+Queensland&origin=FACETED_SEARCH	0	no_results
2026-04-18T12:04:20Z	cross	cross-rivermill-corp-exp	https://www.linkedin.com/search/results/people/?network=%5B%22F%22%5D&keywords=corporate+events+experience&origin=FACETED_SEARCH	25	hits=25 relevant=1 (stevenmcmenamin repeat; charmainepotts=partnerships)
2026-04-18T12:04:30Z	cross	cross-rivermill-wedding-events	https://www.linkedin.com/search/results/people/?network=%5B%22F%22%5D&keywords=wedding+planner+events&origin=FACETED_SEARCH	0	no_results
2026-04-18T12:15:00Z	broad-sweep	rivermill-sweep-tod-gc-hinterland-p0	https://www.linkedin.com/search/results/people/?keywords=hinterland%20tours%20Gold%20Coast&start=0&origin=GLOBAL_SEARCH_HEADER	5	seg=tour-operator-domestic; no relevant contacts found
2026-04-18T12:15:30Z	broad-sweep	rivermill-sweep-tod-gc-hinterland-p10	https://www.linkedin.com/search/results/people/?keywords=hinterland%20tours%20Gold%20Coast&start=10&origin=GLOBAL_SEARCH_HEADER	5	seg=tour-operator-domestic; identical to p0 (ceiling hit)
2026-04-18T12:16:00Z	broad-sweep	rivermill-sweep-tod-tamborine-p0	https://www.linkedin.com/search/results/people/?keywords=Tamborine%20Mountain%20tours&start=0&origin=GLOBAL_SEARCH_HEADER	10	seg=tour-operator-domestic; 1 org profile (Tamborine Tours) net-new
2026-04-18T12:16:30Z	broad-sweep	rivermill-sweep-tod-tamborine-p10	https://www.linkedin.com/search/results/people/?keywords=Tamborine%20Mountain%20tours&start=10&origin=GLOBAL_SEARCH_HEADER	10	seg=tour-operator-domestic; identical to p0
2026-04-18T12:17:00Z	broad-sweep	rivermill-sweep-toi-ito-gc-p0	https://www.linkedin.com/search/results/people/?keywords=inbound%20tour%20operator%20Gold%20Coast&start=0&origin=GLOBAL_SEARCH_HEADER	17	seg=tour-operator-inbound; mostly irrelevant; 0 net-new from this query
2026-04-18T12:17:30Z	broad-sweep	rivermill-sweep-toi-ito-gc-p10	https://www.linkedin.com/search/results/people/?keywords=inbound%20tour%20operator%20Gold%20Coast&start=10&origin=GLOBAL_SEARCH_HEADER	17	seg=tour-operator-inbound; identical to p0
2026-04-18T12:18:00Z	broad-sweep	rivermill-sweep-toi-dmc-p0	https://www.linkedin.com/search/results/people/?keywords=DMC%20Australia%20inbound&start=0&origin=GLOBAL_SEARCH_HEADER	15	seg=tour-operator-inbound; 8 net-new ITO/DMC contacts
2026-04-18T12:19:00Z	broad-sweep	rivermill-sweep-ep-festival-qld-p0	https://www.linkedin.com/search/results/people/?keywords=festival%20director%20Queensland&start=0&origin=GLOBAL_SEARCH_HEADER	21	seg=event-producer; 2 net-new (Brett Howe QPAC, Monique Hartman)
2026-04-18T12:19:30Z	broad-sweep	rivermill-sweep-ep-festival-qld-p10	https://www.linkedin.com/search/results/people/?keywords=festival%20director%20Queensland&start=10&origin=GLOBAL_SEARCH_HEADER	0	seg=event-producer; batch run - file not saved (no results)
2026-04-18T12:20:00Z	broad-sweep	rivermill-sweep-ep-vintage-mkt-p0	https://www.linkedin.com/search/results/people/?keywords=vintage%20market%20organiser%20Queensland&start=0&origin=GLOBAL_SEARCH_HEADER	19	seg=event-producer; 0 net-new (no vintage market organisers surfaced)
2026-04-18T12:20:30Z	broad-sweep	rivermill-sweep-ep-wellness-p0	https://www.linkedin.com/search/results/people/?keywords=wellness%20event%20Gold%20Coast&start=0&origin=GLOBAL_SEARCH_HEADER	26	seg=event-producer; 0 net-new (wellness coaches/HR not event producers)
2026-04-18T12:21:00Z	broad-sweep	rivermill-sweep-cte-teambuilding-p0	https://www.linkedin.com/search/results/people/?keywords=team%20building%20Brisbane%20Queensland&start=0&origin=GLOBAL_SEARCH_HEADER	23	seg=corporate-team-experience; 0 net-new (TAFE/edu staff dominated)
2026-04-18T12:21:30Z	broad-sweep	rivermill-sweep-cte-teambuilding-p10	https://www.linkedin.com/search/results/people/?keywords=team%20building%20Brisbane%20Queensland&start=10&origin=GLOBAL_SEARCH_HEADER	23	seg=corporate-team-experience; identical to p0
2026-04-18T12:22:00Z	broad-sweep	rivermill-sweep-cte-facilitator-p0	https://www.linkedin.com/search/results/people/?keywords=facilitator%20corporate%20events%20Queensland&start=0&origin=GLOBAL_SEARCH_HEADER	16	seg=corporate-team-experience; 0 net-new (org facilitators not event agencies)
2026-04-18T12:23:00Z	broad-sweep	rivermill-sweep-eq-riding-inst-p0	https://www.linkedin.com/search/results/people/?keywords=riding%20instructor%20Queensland&start=0&origin=GLOBAL_SEARCH_HEADER	20	seg=equestrian-clinic; 2 uncertain (Allan Bell stud mgr, Vanessa Swilks)
2026-04-18T12:23:30Z	broad-sweep	rivermill-sweep-eq-riding-inst-p10	https://www.linkedin.com/search/results/people/?keywords=riding%20instructor%20Queensland&start=10&origin=GLOBAL_SEARCH_HEADER	20	seg=equestrian-clinic; identical to p0
2026-04-18T12:24:00Z	broad-sweep	rivermill-sweep-eq-equestrian-p0	https://www.linkedin.com/search/results/people/?keywords=equestrian%20coach%20Queensland&start=0&origin=GLOBAL_SEARCH_HEADER	21	seg=equestrian-clinic; 0 net-new (rugby/rowing coaches dominate)
2026-04-18T12:24:30Z	broad-sweep	rivermill-sweep-eq-pony-club-p0	https://www.linkedin.com/search/results/people/?keywords=pony%20club%20Queensland&start=0&origin=GLOBAL_SEARCH_HEADER	17	seg=equestrian-clinic; 0 net-new (CFOs and finance staff dominate)
2026-04-18T03:24:38Z	S4	v2-tier2-ceo-hospitality-au-p0	https://www.linkedin.com/search/results/people/?keywords=CEO+hospitality&geoUrn=%5B%22101452733%22%5D&start=0&origin=GLOBAL_SEARCH_HEADER	13	kept=13 dropped=11 total_profiles=27
2026-04-18T03:24:42Z	S4	v2-tier2-ceo-hospitality-au-p10	https://www.linkedin.com/search/results/people/?keywords=CEO+hospitality&geoUrn=%5B%22101452733%22%5D&start=10&origin=GLOBAL_SEARCH_HEADER	0	kept=0 dropped=0 total_profiles=27
2026-04-18T03:24:46Z	S4	v2-tier2-ceo-hospitality-au-p20	https://www.linkedin.com/search/results/people/?keywords=CEO+hospitality&geoUrn=%5B%22101452733%22%5D&start=20&origin=GLOBAL_SEARCH_HEADER	0	kept=0 dropped=0 total_profiles=27
2026-04-18T03:24:50Z	S4	v2-tier2-managing-director-hospitality-au-p0	https://www.linkedin.com/search/results/people/?keywords=Managing+Director+hospitality&geoUrn=%5B%22101452733%22%5D&start=0&origin=GLOBAL_SEARCH_HEADER	24	kept=24 dropped=0 total_profiles=29
2026-04-18T03:24:54Z	S4	v2-tier2-managing-director-hospitality-au-p10	https://www.linkedin.com/search/results/people/?keywords=Managing+Director+hospitality&geoUrn=%5B%22101452733%22%5D&start=10&origin=GLOBAL_SEARCH_HEADER	0	kept=0 dropped=0 total_profiles=29
2026-04-18T03:24:58Z	S4	v2-tier2-managing-director-hospitality-au-p20	https://www.linkedin.com/search/results/people/?keywords=Managing+Director+hospitality&geoUrn=%5B%22101452733%22%5D&start=20&origin=GLOBAL_SEARCH_HEADER	0	kept=0 dropped=0 total_profiles=29
2026-04-18T03:25:02Z	S4	v2-tier2-cfo-hospitality-au-p0	https://www.linkedin.com/search/results/people/?keywords=CFO+hospitality&geoUrn=%5B%22101452733%22%5D&start=0&origin=GLOBAL_SEARCH_HEADER	11	kept=11 dropped=3 total_profiles=22
2026-04-18T03:25:07Z	S4	v2-tier2-cfo-hospitality-au-p10	https://www.linkedin.com/search/results/people/?keywords=CFO+hospitality&geoUrn=%5B%22101452733%22%5D&start=10&origin=GLOBAL_SEARCH_HEADER	0	kept=0 dropped=0 total_profiles=22
2026-04-18T03:25:10Z	S4	v2-tier2-cfo-hospitality-au-p20	https://www.linkedin.com/search/results/people/?keywords=CFO+hospitality&geoUrn=%5B%22101452733%22%5D&start=20&origin=GLOBAL_SEARCH_HEADER	0	kept=0 dropped=0 total_profiles=22
2026-04-18T03:25:15Z	S4	v2-tier2-ceo-tourism-au-p0	https://www.linkedin.com/search/results/people/?keywords=CEO+tourism&geoUrn=%5B%22101452733%22%5D&start=0&origin=GLOBAL_SEARCH_HEADER	13	kept=13 dropped=5 total_profiles=26
2026-04-18T03:25:19Z	S4	v2-tier2-ceo-tourism-au-p10	https://www.linkedin.com/search/results/people/?keywords=CEO+tourism&geoUrn=%5B%22101452733%22%5D&start=10&origin=GLOBAL_SEARCH_HEADER	0	kept=0 dropped=0 total_profiles=26
2026-04-18T03:25:23Z	S4	v2-tier2-ceo-tourism-au-p20	https://www.linkedin.com/search/results/people/?keywords=CEO+tourism&geoUrn=%5B%22101452733%22%5D&start=20&origin=GLOBAL_SEARCH_HEADER	0	kept=0 dropped=0 total_profiles=26
2026-04-18T03:25:28Z	S4	v2-tier2-managing-director-tourism-au-p0	https://www.linkedin.com/search/results/people/?keywords=Managing+Director+tourism&geoUrn=%5B%22101452733%22%5D&start=0&origin=GLOBAL_SEARCH_HEADER	11	kept=11 dropped=4 total_profiles=28
2026-04-18T03:25:32Z	S4	v2-tier2-managing-director-tourism-au-p10	https://www.linkedin.com/search/results/people/?keywords=Managing+Director+tourism&geoUrn=%5B%22101452733%22%5D&start=10&origin=GLOBAL_SEARCH_HEADER	0	kept=0 dropped=0 total_profiles=28
2026-04-18T03:25:36Z	S4	v2-tier2-managing-director-tourism-au-p20	https://www.linkedin.com/search/results/people/?keywords=Managing+Director+tourism&geoUrn=%5B%22101452733%22%5D&start=20&origin=GLOBAL_SEARCH_HEADER	0	kept=0 dropped=0 total_profiles=28
2026-04-18T03:25:40Z	S4	v2-tier2-ceo-tourism-nz-p0	https://www.linkedin.com/search/results/people/?keywords=CEO+tourism&geoUrn=%5B%22105490917%22%5D&start=0&origin=GLOBAL_SEARCH_HEADER	10	kept=10 dropped=4 total_profiles=19
2026-04-18T03:25:44Z	S4	v2-tier2-ceo-tourism-nz-p10	https://www.linkedin.com/search/results/people/?keywords=CEO+tourism&geoUrn=%5B%22105490917%22%5D&start=10&origin=GLOBAL_SEARCH_HEADER	0	kept=0 dropped=0 total_profiles=19
2026-04-18T03:25:48Z	S4	v2-tier2-ceo-tourism-nz-p20	https://www.linkedin.com/search/results/people/?keywords=CEO+tourism&geoUrn=%5B%22105490917%22%5D&start=20&origin=GLOBAL_SEARCH_HEADER	0	kept=0 dropped=0 total_profiles=19
2026-04-18T03:25:53Z	S4	v2-tier2-managing-director-tourism-nz-p0	https://www.linkedin.com/search/results/people/?keywords=Managing+Director+tourism&geoUrn=%5B%22105490917%22%5D&start=0&origin=GLOBAL_SEARCH_HEADER	12	kept=12 dropped=0 total_profiles=18
2026-04-18T03:25:57Z	S4	v2-tier2-managing-director-tourism-nz-p10	https://www.linkedin.com/search/results/people/?keywords=Managing+Director+tourism&geoUrn=%5B%22105490917%22%5D&start=10&origin=GLOBAL_SEARCH_HEADER	0	kept=0 dropped=0 total_profiles=18
2026-04-18T03:26:00Z	S4	v2-tier2-managing-director-tourism-nz-p20	https://www.linkedin.com/search/results/people/?keywords=Managing+Director+tourism&geoUrn=%5B%22105490917%22%5D&start=20&origin=GLOBAL_SEARCH_HEADER	0	kept=0 dropped=0 total_profiles=18
2026-04-18T03:26:05Z	S4	v2-tier2-ceo-sports-au-p0	https://www.linkedin.com/search/results/people/?keywords=CEO+sports&geoUrn=%5B%22101452733%22%5D&start=0&origin=GLOBAL_SEARCH_HEADER	17	kept=17 dropped=3 total_profiles=26
2026-04-18T03:26:09Z	S4	v2-tier2-ceo-sports-au-p10	https://www.linkedin.com/search/results/people/?keywords=CEO+sports&geoUrn=%5B%22101452733%22%5D&start=10&origin=GLOBAL_SEARCH_HEADER	0	kept=0 dropped=0 total_profiles=26
2026-04-18T03:26:13Z	S4	v2-tier2-ceo-sports-au-p20	https://www.linkedin.com/search/results/people/?keywords=CEO+sports&geoUrn=%5B%22101452733%22%5D&start=20&origin=GLOBAL_SEARCH_HEADER	0	kept=0 dropped=0 total_profiles=26
2026-04-18T03:26:17Z	S4	v2-tier2-ceo-sports-club-nz-p0	https://www.linkedin.com/search/results/people/?keywords=CEO+%22sports+club%22&geoUrn=%5B%22105490917%22%5D&start=0&origin=GLOBAL_SEARCH_HEADER	9	kept=9 dropped=2 total_profiles=14
2026-04-18T03:26:21Z	S4	v2-tier2-ceo-sports-club-nz-p10	https://www.linkedin.com/search/results/people/?keywords=CEO+%22sports+club%22&geoUrn=%5B%22105490917%22%5D&start=10&origin=GLOBAL_SEARCH_HEADER	0	kept=0 dropped=0 total_profiles=14
2026-04-18T03:26:25Z	S4	v2-tier2-ceo-sports-club-nz-p20	https://www.linkedin.com/search/results/people/?keywords=CEO+%22sports+club%22&geoUrn=%5B%22105490917%22%5D&start=20&origin=GLOBAL_SEARCH_HEADER	0	kept=0 dropped=0 total_profiles=14
2026-04-18T03:26:29Z	S4	v2-tier2-owner-manufacturing-au-p0	https://www.linkedin.com/search/results/people/?keywords=Owner+manufacturing&geoUrn=%5B%22101452733%22%5D&start=0&origin=GLOBAL_SEARCH_HEADER	16	kept=16 dropped=2 total_profiles=23
2026-04-18T03:26:33Z	S4	v2-tier2-owner-manufacturing-au-p10	https://www.linkedin.com/search/results/people/?keywords=Owner+manufacturing&geoUrn=%5B%22101452733%22%5D&start=10&origin=GLOBAL_SEARCH_HEADER	0	kept=0 dropped=0 total_profiles=23
2026-04-18T03:26:37Z	S4	v2-tier2-owner-manufacturing-au-p20	https://www.linkedin.com/search/results/people/?keywords=Owner+manufacturing&geoUrn=%5B%22101452733%22%5D&start=20&origin=GLOBAL_SEARCH_HEADER	0	kept=0 dropped=0 total_profiles=23
2026-04-18T03:26:41Z	S4	v2-tier2-owner-manufacturer-au-p0	https://www.linkedin.com/search/results/people/?keywords=Owner+manufacturer&geoUrn=%5B%22101452733%22%5D&start=0&origin=GLOBAL_SEARCH_HEADER	15	kept=15 dropped=0 total_profiles=21
2026-04-18T03:26:45Z	S4	v2-tier2-owner-manufacturer-au-p10	https://www.linkedin.com/search/results/people/?keywords=Owner+manufacturer&geoUrn=%5B%22101452733%22%5D&start=10&origin=GLOBAL_SEARCH_HEADER	0	kept=0 dropped=0 total_profiles=21
2026-04-18T03:26:49Z	S4	v2-tier2-owner-manufacturer-au-p20	https://www.linkedin.com/search/results/people/?keywords=Owner+manufacturer&geoUrn=%5B%22101452733%22%5D&start=20&origin=GLOBAL_SEARCH_HEADER	0	kept=0 dropped=0 total_profiles=21
2026-04-18T03:26:53Z	S4	v2-tier2-cfo-retail-au-p0	https://www.linkedin.com/search/results/people/?keywords=CFO+retail&geoUrn=%5B%22101452733%22%5D&start=0&origin=GLOBAL_SEARCH_HEADER	9	kept=9 dropped=1 total_profiles=16
2026-04-18T03:26:57Z	S4	v2-tier2-cfo-retail-au-p10	https://www.linkedin.com/search/results/people/?keywords=CFO+retail&geoUrn=%5B%22101452733%22%5D&start=10&origin=GLOBAL_SEARCH_HEADER	0	kept=0 dropped=0 total_profiles=16
2026-04-18T03:27:00Z	S4	v2-tier2-cfo-retail-au-p20	https://www.linkedin.com/search/results/people/?keywords=CFO+retail&geoUrn=%5B%22101452733%22%5D&start=20&origin=GLOBAL_SEARCH_HEADER	0	kept=0 dropped=0 total_profiles=16
2026-04-18T03:27:04Z	S4	v2-tier2-owner-wholesale-au-p0	https://www.linkedin.com/search/results/people/?keywords=Owner+wholesale&geoUrn=%5B%22101452733%22%5D&start=0&origin=GLOBAL_SEARCH_HEADER	16	kept=16 dropped=3 total_profiles=23
2026-04-18T03:27:08Z	S4	v2-tier2-owner-wholesale-au-p10	https://www.linkedin.com/search/results/people/?keywords=Owner+wholesale&geoUrn=%5B%22101452733%22%5D&start=10&origin=GLOBAL_SEARCH_HEADER	0	kept=0 dropped=0 total_profiles=23
2026-04-18T03:27:12Z	S4	v2-tier2-owner-wholesale-au-p20	https://www.linkedin.com/search/results/people/?keywords=Owner+wholesale&geoUrn=%5B%22101452733%22%5D&start=20&origin=GLOBAL_SEARCH_HEADER	0	kept=0 dropped=0 total_profiles=23
2026-04-18T03:27:17Z	S4	v2-tier2-managing-director-wholesale-au-p0	https://www.linkedin.com/search/results/people/?keywords=Managing+Director+wholesale&geoUrn=%5B%22101452733%22%5D&start=0&origin=GLOBAL_SEARCH_HEADER	13	kept=13 dropped=3 total_profiles=26
2026-04-18T03:27:21Z	S4	v2-tier2-managing-director-wholesale-au-p10	https://www.linkedin.com/search/results/people/?keywords=Managing+Director+wholesale&geoUrn=%5B%22101452733%22%5D&start=10&origin=GLOBAL_SEARCH_HEADER	0	kept=0 dropped=0 total_profiles=26
2026-04-18T03:27:25Z	S4	v2-tier2-managing-director-wholesale-au-p20	https://www.linkedin.com/search/results/people/?keywords=Managing+Director+wholesale&geoUrn=%5B%22101452733%22%5D&start=20&origin=GLOBAL_SEARCH_HEADER	0	kept=0 dropped=0 total_profiles=26
2026-04-18T03:27:29Z	S4	v2-tier2-owner-wholesale-nz-p0	https://www.linkedin.com/search/results/people/?keywords=Owner+wholesale&geoUrn=%5B%22105490917%22%5D&start=0&origin=GLOBAL_SEARCH_HEADER	7	kept=7 dropped=0 total_profiles=8
2026-04-18T03:27:32Z	S4	v2-tier2-owner-wholesale-nz-p10	https://www.linkedin.com/search/results/people/?keywords=Owner+wholesale&geoUrn=%5B%22105490917%22%5D&start=10&origin=GLOBAL_SEARCH_HEADER	0	kept=0 dropped=0 total_profiles=8
2026-04-18T03:27:36Z	S4	v2-tier2-owner-wholesale-nz-p20	https://www.linkedin.com/search/results/people/?keywords=Owner+wholesale&geoUrn=%5B%22105490917%22%5D&start=20&origin=GLOBAL_SEARCH_HEADER	0	kept=0 dropped=0 total_profiles=8
2026-04-18T03:27:40Z	S4	v2-tier2-managing-director-wholesale-nz-p0	https://www.linkedin.com/search/results/people/?keywords=Managing+Director+wholesale&geoUrn=%5B%22105490917%22%5D&start=0&origin=GLOBAL_SEARCH_HEADER	9	kept=9 dropped=0 total_profiles=13
2026-04-18T03:27:44Z	S4	v2-tier2-managing-director-wholesale-nz-p10	https://www.linkedin.com/search/results/people/?keywords=Managing+Director+wholesale&geoUrn=%5B%22105490917%22%5D&start=10&origin=GLOBAL_SEARCH_HEADER	0	kept=0 dropped=0 total_profiles=13
2026-04-18T03:27:48Z	S4	v2-tier2-managing-director-wholesale-nz-p20	https://www.linkedin.com/search/results/people/?keywords=Managing+Director+wholesale&geoUrn=%5B%22105490917%22%5D&start=20&origin=GLOBAL_SEARCH_HEADER	0	kept=0 dropped=0 total_profiles=13
2026-04-18T03:27:53Z	S4	v2-tier2-managing-director-supply-chain-au-p0	https://www.linkedin.com/search/results/people/?keywords=Managing+Director+%22supply+chain%22&geoUrn=%5B%22101452733%22%5D&start=0&origin=GLOBAL_SEARCH_HEADER	16	kept=16 dropped=2 total_profiles=27
2026-04-18T03:27:57Z	S4	v2-tier2-managing-director-supply-chain-au-p10	https://www.linkedin.com/search/results/people/?keywords=Managing+Director+%22supply+chain%22&geoUrn=%5B%22101452733%22%5D&start=10&origin=GLOBAL_SEARCH_HEADER	0	kept=0 dropped=0 total_profiles=27
2026-04-18T03:28:01Z	S4	v2-tier2-managing-director-supply-chain-au-p20	https://www.linkedin.com/search/results/people/?keywords=Managing+Director+%22supply+chain%22&geoUrn=%5B%22101452733%22%5D&start=20&origin=GLOBAL_SEARCH_HEADER	0	kept=0 dropped=0 total_profiles=27
2026-04-18T03:28:05Z	S4	v2-tier2-ceo-hospitality-nz-p0	https://www.linkedin.com/search/results/people/?keywords=CEO+hospitality&geoUrn=%5B%22105490917%22%5D&start=0&origin=GLOBAL_SEARCH_HEADER	9	kept=9 dropped=2 total_profiles=17
2026-04-18T03:28:09Z	S4	v2-tier2-ceo-hospitality-nz-p10	https://www.linkedin.com/search/results/people/?keywords=CEO+hospitality&geoUrn=%5B%22105490917%22%5D&start=10&origin=GLOBAL_SEARCH_HEADER	0	kept=0 dropped=0 total_profiles=17
2026-04-18T03:28:13Z	S4	v2-tier2-ceo-hospitality-nz-p20	https://www.linkedin.com/search/results/people/?keywords=CEO+hospitality&geoUrn=%5B%22105490917%22%5D&start=20&origin=GLOBAL_SEARCH_HEADER	0	kept=0 dropped=0 total_profiles=17
